Freq.	V(vo)	V(n004)
4.13971081856191e+005	(-2.01235160437806e+001dB,-5.26904032829950e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.15881885551360e+005	(-2.01463851263268e+001dB,-5.28390886185324e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.17801509115648e+005	(-2.01693463106470e+001dB,-5.29877739255090e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.19729993259723e+005	(-2.01923994970647e+001dB,-5.31364569078020e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.21667378882162e+005	(-2.02155445824451e+001dB,-5.32851352796149e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.23613707070323e+005	(-2.02387814602161e+001dB,-5.34338067657421e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.25569019101213e+005	(-2.02621100203894e+001dB,-5.35824691018332e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.27533356442367e+005	(-2.02855301495828e+001dB,-5.37311200346535e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.29506760752723e+005	(-2.03090417310424e+001dB,-5.38797573223426e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.31489273883510e+005	(-2.03326446446657e+001dB,-5.40283787346715e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.33480937879134e+005	(-2.03563387670251e+001dB,-5.41769820532953e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.35481794978066e+005	(-2.03801239713923e+001dB,-5.43255650720052e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.37491887613744e+005	(-2.04040001277625e+001dB,-5.44741255969768e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.39511258415468e+005	(-2.04279671028796e+001dB,-5.46226614470165e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.41539950209307e+005	(-2.04520247602619e+001dB,-5.47711704538042e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.43578006019006e+005	(-2.04761729602283e+001dB,-5.49196504621343e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.45625469066899e+005	(-2.05004115599245e+001dB,-5.50680993301535e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.47682382774823e+005	(-2.05247404133504e+001dB,-5.52165149295955e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.49748790765044e+005	(-2.05491593713874e+001dB,-5.53648951460132e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.51824736861177e+005	(-2.05736682818265e+001dB,-5.55132378790076e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.53910265089120e+005	(-2.05982669893967e+001dB,-5.56615410424543e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.56005419677982e+005	(-2.06229553357939e+001dB,-5.58098025647261e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.58110245061027e+005	(-2.06477331597101e+001dB,-5.59580203889136e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.60224785876613e+005	(-2.06726002968632e+001dB,-5.61061924730416e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.62349086969139e+005	(-2.06975565800270e+001dB,-5.62543167902833e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.64483193389996e+005	(-2.07226018390619e+001dB,-5.64023913291708e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.66627150398523e+005	(-2.07477359009460e+001dB,-5.65504140938024e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.68781003462968e+005	(-2.07729585898058e+001dB,-5.66983831040467e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.70944798261449e+005	(-2.07982697269487e+001dB,-5.68462963957437e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.73118580682924e+005	(-2.08236691308943e+001dB,-5.69941520209025e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.75302396828169e+005	(-2.08491566174075e+001dB,-5.71419480478948e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.77496293010746e+005	(-2.08747319995307e+001dB,-5.72896825616466e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.79700315757995e+005	(-2.09003950876174e+001dB,-5.74373536638248e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.81914511812014e+005	(-2.09261456893653e+001dB,-5.75849594730221e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.84138928130653e+005	(-2.09519836098500e+001dB,-5.77324981249366e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.86373611888512e+005	(-2.09779086515596e+001dB,-5.78799677725498e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.88618610477934e+005	(-2.10039206144283e+001dB,-5.80273665862992e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.90873971510021e+005	(-2.10300192958718e+001dB,-5.81746927542491e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.93139742815635e+005	(-2.10562044908216e+001dB,-5.83219444822570e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.95415972446413e+005	(-2.10824759917608e+001dB,-5.84691199941360e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
4.97702708675793e+005	(-2.11088335887590e+001dB,-5.86162175318147e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.00000000000030e+005	(-2.11352770695084e+001dB,-5.87632353554928e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.02307895139228e+005	(-2.11618062193598e+001dB,-5.89101717437933e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.04626443038373e+005	(-2.11884208213585e+001dB,-5.90570249939107e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.06955692868370e+005	(-2.12151206562808e+001dB,-5.92037934217566e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.09295694027089e+005	(-2.12419055026707e+001dB,-5.93504753621002e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.11646496140408e+005	(-2.12687751368769e+001dB,-5.94970691687063e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.14008149063268e+005	(-2.12957293330894e+001dB,-5.96435732144691e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.16380702880730e+005	(-2.13227678633770e+001dB,-5.97899858915428e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.18764207909038e+005	(-2.13498904977246e+001dB,-5.99363056114677e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.21158714696684e+005	(-2.13770970040707e+001dB,-6.00825308052935e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.23564274025481e+005	(-2.14043871483451e+001dB,-6.02286599236982e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.25980936911643e+005	(-2.14317606945068e+001dB,-6.03746914371042e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.28408754606861e+005	(-2.14592174045819e+001dB,-6.05206238357897e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.30847778599394e+005	(-2.14867570387015e+001dB,-6.06664556299970e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.33298060615161e+005	(-2.15143793551403e+001dB,-6.08121853500372e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.35759652618836e+005	(-2.15420841103545e+001dB,-6.09578115463908e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.38232606814950e+005	(-2.15698710590206e+001dB,-6.11033327898053e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.40716975649002e+005	(-2.15977399540735e+001dB,-6.12487476713882e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.43212811808566e+005	(-2.16256905467452e+001dB,-6.13940548026972e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.45720168224412e+005	(-2.16537225866035e+001dB,-6.15392528158262e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.48239098071626e+005	(-2.16818358215908e+001dB,-6.16843403634883e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.50769654770741e+005	(-2.17100299980624e+001dB,-6.18293161190941e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.53311891988867e+005	(-2.17383048608257e+001dB,-6.19741787768277e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.55865863640830e+005	(-2.17666601531789e+001dB,-6.21189270517177e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.58431623890315e+005	(-2.17950956169496e+001dB,-6.22635596797061e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.61009227151016e+005	(-2.18236109925342e+001dB,-6.24080754177123e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.63598728087790e+005	(-2.18522060189359e+001dB,-6.25524730436945e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.66200181617814e+005	(-2.18808804338043e+001dB,-6.26967513567066e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.68813642911751e+005	(-2.19096339734741e+001dB,-6.28409091769526e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.71439167394921e+005	(-2.19384663730034e+001dB,-6.29849453458371e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.74076810748477e+005	(-2.19673773662132e+001dB,-6.31288587260117e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.76726628910582e+005	(-2.19963666857255e+001dB,-6.32726482014189e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.79388678077599e+005	(-2.20254340630025e+001dB,-6.34163126773320e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.82063014705282e+005	(-2.20545792283850e+001dB,-6.35598510803915e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.84749695509972e+005	(-2.20838019111312e+001dB,-6.37032623586387e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.87448777469801e+005	(-2.21131018394547e+001dB,-6.38465454815450e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.90160317825902e+005	(-2.21424787405637e+001dB,-6.39896994400388e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.92884374083617e+005	(-2.21719323406987e+001dB,-6.41327232465283e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.95621004013725e+005	(-2.22014623651712e+001dB,-6.42756159349216e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
5.98370265653659e+005	(-2.22310685384017e+001dB,-6.44183765606429e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.01132217308744e+005	(-2.22607505839578e+001dB,-6.45610042006462e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.03906917553428e+005	(-2.22905082245921e+001dB,-6.47034979534250e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.06694425232527e+005	(-2.23203411822801e+001dB,-6.48458569390195e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.09494799462472e+005	(-2.23502491782580e+001dB,-6.49880802990203e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.12308099632563e+005	(-2.23802319330601e+001dB,-6.51301671965685e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.15134385406230e+005	(-2.24102891665563e+001dB,-6.52721168163541e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.17973716722294e+005	(-2.24404205979896e+001dB,-6.54139283646097e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.20826153796245e+005	(-2.24706259460129e+001dB,-6.55556010691020e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.23691757121511e+005	(-2.25009049287263e+001dB,-6.56971341791206e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.26570587470748e+005	(-2.25312572637137e+001dB,-6.58385269654630e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.29462705897124e+005	(-2.25616826680797e+001dB,-6.59797787204173e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.32368173735616e+005	(-2.25921808584858e+001dB,-6.61208887577416e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.35287052604311e+005	(-2.26227515511870e+001dB,-6.62618564126410e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.38219404405713e+005	(-2.26533944620677e+001dB,-6.64026810417413e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.41165291328052e+005	(-2.26841093066776e+001dB,-6.65433620230599e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.44124775846608e+005	(-2.27148958002678e+001dB,-6.66838987559747e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.47097920725034e+005	(-2.27457536578258e+001dB,-6.68242906611889e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.50084789016687e+005	(-2.27766825941113e+001dB,-6.69645371806947e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.53085444065963e+005	(-2.28076823236910e+001dB,-6.71046377777329e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.56099949509644e+005	(-2.28387525609737e+001dB,-6.72445919367510e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.59128369278246e+005	(-2.28698930202448e+001dB,-6.73843991633580e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.62170767597375e+005	(-2.29011034157010e+001dB,-6.75240589842770e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.65227208989088e+005	(-2.29323834614843e+001dB,-6.76635709472953e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.68297758273264e+005	(-2.29637328717162e+001dB,-6.78029346212116e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.71382480568975e+005	(-2.29951513605311e+001dB,-6.79421495957816e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.74481441295870e+005	(-2.30266386421104e+001dB,-6.80812154816605e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.77594706175562e+005	(-2.30581944307153e+001dB,-6.82201319103432e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.80722341233019e+005	(-2.30898184407201e+001dB,-6.83588985341028e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.83864412797969e+005	(-2.31215103866447e+001dB,-6.84975150259259e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.87020987506302e+005	(-2.31532699831874e+001dB,-6.86359810794466e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.90192132301487e+005	(-2.31850969452572e+001dB,-6.87742964088775e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.93377914435989e+005	(-2.32169909880056e+001dB,-6.89124607489392e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.96578401472697e+005	(-2.32489518268585e+001dB,-6.90504738547872e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
6.99793661286355e+005	(-2.32809791775476e+001dB,-6.91883355019370e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.03023762065003e+005	(-2.33130727561417e+001dB,-6.93260454861870e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.06268772311423e+005	(-2.33452322790776e+001dB,-6.94636036235396e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.09528760844593e+005	(-2.33774574631907e+001dB,-6.96010097501200e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.12803796801141e+005	(-2.34097480257457e+001dB,-6.97382637220936e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.16093949636819e+005	(-2.34421036844664e+001dB,-6.98753654155808e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.19399289127970e+005	(-2.34745241575656e+001dB,-7.00123147265707e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.22719885373011e+005	(-2.35070091637750e+001dB,-7.01491115708324e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.26055808793919e+005	(-2.35395584223738e+001dB,-7.02857558838253e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.29407130137722e+005	(-2.35721716532185e+001dB,-7.04222476206061e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.32773920478004e+005	(-2.36048485767711e+001dB,-7.05585867557364e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.36156251216408e+005	(-2.36375889141276e+001dB,-7.06947732831866e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.39554194084153e+005	(-2.36703923870463e+001dB,-7.08308072162392e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.42967821143553e+005	(-2.37032587179755e+001dB,-7.09666885873904e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.46397204789548e+005	(-2.37361876300812e+001dB,-7.11024174482501e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.49842417751237e+005	(-2.37691788472741e+001dB,-7.12379938694401e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.53303533093421e+005	(-2.38022320942369e+001dB,-7.13734179404917e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.56780624218154e+005	(-2.38353470964509e+001dB,-7.15086897697404e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.60273764866299e+005	(-2.38685235802223e+001dB,-7.16438094842211e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.63783029119087e+005	(-2.39017612727081e+001dB,-7.17787772295600e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.67308491399698e+005	(-2.39350599019425e+001dB,-7.19135931698669e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.70850226474831e+005	(-2.39684191968619e+001dB,-7.20482574876248e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.74408309456293e+005	(-2.40018388873300e+001dB,-7.21827703835796e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.77982815802589e+005	(-2.40353187041635e+001dB,-7.23171320766271e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.81573821320530e+005	(-2.40688583791556e+001dB,-7.24513428037000e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.85181402166829e+005	(-2.41024576451014e+001dB,-7.25854028196536e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.88805634849728e+005	(-2.41361162358213e+001dB,-7.27193123971496e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.92446596230610e+005	(-2.41698338861847e+001dB,-7.28530718265400e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.96104363525639e+005	(-2.42036103321338e+001dB,-7.29866814157487e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
7.99779014307389e+005	(-2.42374453107067e+001dB,-7.31201414901532e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.03470626506493e+005	(-2.42713385600600e+001dB,-7.32534523924648e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.07179278413298e+005	(-2.43052898194914e+001dB,-7.33866144826076e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.10905048679520e+005	(-2.43392988294622e+001dB,-7.35196281375974e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.14648016319917e+005	(-2.43733653316192e+001dB,-7.36524937514189e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.18408260713960e+005	(-2.44074890688162e+001dB,-7.37852117349025e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.22185861607522e+005	(-2.44416697851356e+001dB,-7.39177825156001e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.25980899114564e+005	(-2.44759072259095e+001dB,-7.40502065376602e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.29793453718837e+005	(-2.45102011377403e+001dB,-7.41824842617026e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.33623606275588e+005	(-2.45445512685215e+001dB,-7.43146161646914e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.37471438013276e+005	(-2.45789573674580e+001dB,-7.44466027398084e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.41337030535291e+005	(-2.46134191850855e+001dB,-7.45784444963251e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
